student_id,name,gender,score,latitude,longitude,socioeconomic_status,disability,choice_1,choice_2,choice_3
ST10266,Joseph Knight,Male,127,-1.1992162539566145,36.283569532737836,8,0,S1030,S1028,S1022
ST10267,Christopher Miller,Male,161,-0.7940761570970918,36.44350245571527,6,0,S1047,S1032,S1006
ST10268,Manuel Allen,Male,201,-1.5433312434553084,37.485997070924526,9,0,S1039,S1009,S1047
ST10269,Charles Murray,Male,310,-1.6138591151900714,37.28582006404062,9,0,S1012,S1036,S1021
ST10270,Dawn Smith,Female,343,-0.39246421249050034,37.091048039524814,2,0,S1024,S1035,S1022
ST10271,Steven Byrd,Male,344,-1.814504597010517,35.838721705312,10,0,S1001,S1017,S1015
ST10272,Jessica Reed,Female,314,-1.2182503373866116,36.711273188207116,10,0,S1034,S1036,S1001
ST10273,Margaret Coleman,Female,236,-0.8618632558201273,36.53036128071553,1,0,S1039,S1022,S1015
ST10274,Ryan Gonzalez,Male,321,-1.6989226780298372,37.067387475819125,7,0,S1015,S1024,S1038
ST10275,John Young,Male,315,-1.2015892206481467,36.173484026022074,7,0,S1041,S1031,S1034
ST10276,Kenneth Haney,Male,271,-1.335046624858896,36.55759165912512,9,0,S1009,S1028,S1010
ST10277,William Barrett,Male,306,-1.1376834937005182,37.67300747231762,7,0,S1026,S1020,S1018
ST10278,Keith Jennings,Male,139,-1.2528853004906786,37.19857081055227,1,0,S1033,S1010,S1047
ST10279,Anthony Obrien,Male,299,-1.361327991991887,36.209750881855314,9,0,S1032,S1012,S1036
ST10280,Sue Mitchell,Female,323,-1.7554565512460907,36.71738837135699,8,1,S1028,S1041,S1008
ST10281,Lisa Gomez,Female,204,-0.4571477478242969,37.01923576491149,2,0,S1001,S1008,S1014
ST10282,Marc Byrd,Male,327,-1.596991452159691,36.09697171725955,2,0,S1033,S1008,S1012
ST10283,Matthew Massey,Male,204,-1.8277270748463628,36.82482616836269,7,0,S1009,S1003,S1023
ST10284,Steven Lucas,Male,297,-1.1227397485651824,36.112717133533486,4,0,S1001,S1035,S1033
ST10285,Jessica Riley,Female,165,-2.0549281572850475,37.45319205171359,7,0,S1019,S1000,S1017
ST10286,Brandon Phillips,Male,320,-1.420040678835266,36.55305515128607,4,0,S1016,S1045,S1037
ST10287,Casey Anderson,Female,289,-1.3020877143599516,36.488639759363245,7,0,S1042,S1025,S1033
ST10288,Valerie Schmidt,Female,237,-1.2593030771584108,36.325728580062574,2,0,S1033,S1000,S1025
ST10289,Sandra Scott,Female,303,-1.2478965568540763,37.56066504052763,10,0,S1025,S1017,S1022
ST10290,Karen Drake,Female,283,-1.581640154239715,36.53058156285027,4,0,S1042,S1038,S1016
ST10291,Gina Wilson,Female,266,-1.8041934121646026,37.74894628316709,9,0,S1013,S1038,S1016
ST10292,Mrs. Tracy Dalton,Female,241,-1.1612685136517604,36.63579661196447,4,0,S1021,S1023,S1011
ST10293,William Coffey,Male,345,-1.536524710893137,36.262091283355495,10,0,S1026,S1002,S1037
ST10294,Holly Gibbs,Female,227,-0.906380504042088,36.98348385709239,3,0,S1035,S1018,S1032
ST10295,Kimberly Gibson,Female,250,-1.0352999467151418,36.55554958016904,3,0,S1015,S1017,S1032
ST10296,Megan Richards,Female,319,-0.578084257382606,36.68478582147274,5,0,S1035,S1024,S1005
ST10297,Teresa Rodriguez,Female,214,-1.769130873873161,36.34509769349015,8,0,S1047,S1011,S1048
ST10298,Allison Henson,Female,270,-1.169461081110785,36.58179881292649,8,0,S1024,S1031,S1011
ST10299,Thomas Walker,Male,304,-1.2412778561552449,36.25638680425403,4,0,S1008,S1007,S1018
ST10300,Rodney Blankenship,Male,261,-1.4105995855300801,36.29034548167527,7,0,S1027,S1037,S1047
ST10301,Jennifer Taylor,Female,279,-1.0484200984048082,37.09958967381661,7,0,S1024,S1006,S1011
ST10302,Elizabeth Vasquez,Female,301,-1.2944497022200863,36.40302600920312,9,0,S1031,S1000,S1011
ST10303,Stephen Taylor,Male,295,-1.5957727993827275,37.636561668309014,3,0,S1007,S1042,S1035
ST10304,Michael Paul,Male,299,-0.334743847001004,36.57591331543044,7,1,S1045,S1014,S1023
ST10305,Jason Newton,Male,193,-0.20523081326588066,37.29206081027044,9,0,S1035,S1022,S1046
ST10306,Jennifer Garcia,Female,253,-0.7169547345419196,36.259753702897086,6,0,S1014,S1015,S1004
ST10307,Jennifer Lynn,Female,295,-0.47577375115143483,36.691443866941434,2,0,S1000,S1031,S1005
ST10308,Jacqueline Ramos,Female,255,-1.1803444468354176,35.75533348246474,8,0,S1039,S1008,S1048
ST10309,Scott Garcia,Male,259,-0.8943808736653562,37.2263764495195,4,0,S1026,S1036,S1019
ST10310,Joshua Levine,Male,295,-1.7107595396656958,37.613196982740796,8,0,S1012,S1034,S1030
ST10311,James Lopez,Male,278,-0.8505451114264205,36.7829814014936,2,0,S1026,S1000,S1001
ST10312,Ryan Gibson,Male,221,-1.2947986881807672,36.608721201897225,10,0,S1026,S1041,S1036
ST10313,Martin Harper,Male,333,-1.2354647947311177,36.10276101084131,5,0,S1015,S1033,S1036
ST10314,Rachel Sanchez,Female,389,-0.7520759671426758,37.20459510708522,9,0,S1027,S1036,S1044
ST10315,Kristy Jones,Female,244,-0.8008132681861114,37.15008043491427,2,0,S1030,S1048,S1004
ST10316,Daniel Robinson,Male,306,-1.4280560005367182,38.09373394765076,3,0,S1038,S1012,S1026
ST10317,Gary Hernandez,Male,284,-1.7696612896746764,37.03369953279673,8,0,S1032,S1012,S1028
ST10318,April Garrison,Female,288,-1.563334033353098,36.81735671263687,6,0,S1030,S1021,S1044
ST10319,Carlos King,Male,283,-1.0971565902638025,36.435715107842846,5,0,S1032,S1040,S1019
ST10320,Matthew Johnson,Male,221,-1.9207056374287688,36.19253417536849,1,0,S1013,S1020,S1030
ST10321,Rachel Young,Female,195,-1.1537454780475078,37.18797028174256,2,0,S1005,S1043,S1024
ST10322,Christopher Williams,Male,309,-1.575580487776622,36.00992139561948,5,0,S1040,S1028,S1013
ST10323,Kelly Reese,Female,283,-1.5912839051151093,37.64242331486448,8,0,S1039,S1035,S1018
ST10324,Paula Palmer,Female,229,-0.9877805850630028,37.793838446554304,9,0,S1017,S1039,S1016
ST10325,Jonathan Dougherty,Male,167,-1.53060118995648,37.1551251583567,5,0,S1041,S1022,S1018
ST10326,Richard Camacho,Male,232,-1.1434451771595788,37.056679584676466,4,0,S1049,S1040,S1008
ST10327,Jimmy Maynard,Male,213,-1.4042275793787848,36.52481162563502,8,0,S1012,S1032,S1043
ST10328,Karen Morales,Female,241,-1.898338512323955,36.57032737404921,9,0,S1038,S1044,S1032
ST10329,Katherine Browning,Female,348,-0.9302947063855626,37.15563039081965,4,0,S1049,S1046,S1012
ST10330,Bobby Franklin,Male,307,-1.1190111270836294,36.632235040080836,2,0,S1016,S1022,S1040
ST10331,Denise Schultz,Female,199,-1.768025237337312,36.67009164734612,6,0,S1048,S1037,S1035
ST10332,Frederick Vang,Male,259,-1.4435822274509644,37.09233461124067,4,0,S1014,S1016,S1042
ST10333,Jody Jacobs,Female,315,-0.7904934001304882,37.85032611036551,4,1,S1042,S1049,S1045
ST10334,Mia Farrell,Female,402,-1.026084903353774,36.6317119728902,7,0,S1037,S1044,S1022
ST10335,Patricia Le,Female,257,-1.2491798016367484,36.53188599875578,8,0,S1003,S1033,S1037
ST10336,Jocelyn Perez,Female,321,-1.7350579979796397,36.64334881509613,9,0,S1025,S1030,S1031
ST10337,Jody Perry,Female,324,-1.0125203555484077,37.94834344110988,9,1,S1035,S1022,S1047
ST10338,Jessica Ortega,Female,219,-2.1381594442786094,36.998596418798456,1,0,S1049,S1015,S1010
ST10339,Christian Leblanc,Male,348,-1.3237117282414794,36.061136173303844,5,0,S1005,S1010,S1018
ST10340,Ronald Davis,Male,292,-0.9711347325192244,36.91669080829937,9,0,S1014,S1044,S1013
ST10341,Parker Cain,Male,331,-1.6191378415637119,35.90658355157177,7,0,S1019,S1017,S1041
ST10342,Kevin Hoffman,Male,217,-1.526391465955008,36.783133092403006,9,0,S1037,S1004,S1025
ST10343,Bryan Gomez,Male,297,-1.774848992914528,36.83698078626756,3,0,S1026,S1015,S1024
ST10344,Nicole Parrish,Female,284,-1.2204304161968846,36.84370122318623,3,0,S1035,S1000,S1002
ST10345,Warren Burke,Male,369,-1.6633352928490241,36.16188874438965,6,0,S1049,S1027,S1048
ST10346,Laura Lewis,Female,254,-2.326027363217996,36.0695398129845,6,0,S1003,S1036,S1033
ST10347,Courtney Rodriguez,Female,298,-1.4467045385249317,36.44582179720471,1,0,S1017,S1048,S1040
ST10348,Jacob Farmer,Male,293,0.07333361661178373,36.74183360221668,5,0,S1030,S1049,S1032
ST10349,Robert Bruce,Male,293,-1.4516269678333091,36.42388707159825,1,0,S1014,S1044,S1043
ST10350,Dr. Louis Day,Male,269,-0.7540268436799935,36.46769661654477,7,0,S1018,S1045,S1017
ST10351,Tanya Gallegos,Female,168,-1.1585366744942582,37.076262511614964,3,0,S1002,S1007,S1028
ST10352,Catherine Park,Female,224,-1.2187034940072254,36.894333832328776,1,0,S1004,S1001,S1000
ST10353,Gina Smith,Female,219,-1.7082469415590862,35.71732419045565,2,0,S1005,S1004,S1019
ST10354,Kylie Morales,Female,252,-1.785689763575592,37.077862045514635,5,0,S1005,S1036,S1040
ST10355,Mark Johnson,Male,266,-1.1759198611580668,37.2786973958896,9,0,S1011,S1043,S1023
ST10356,Cindy Barnes,Female,237,-1.4507727963643042,36.92685604482094,2,0,S1011,S1025,S1049
ST10357,Jacob Griffith,Male,375,-1.1336286914939186,37.772367806497286,8,0,S1033,S1047,S1000
ST10358,Keith Miller,Male,241,-1.6764431570350211,36.53682706035848,1,0,S1002,S1017,S1043
ST10359,Christopher Williamson,Male,308,-1.3763948104053745,36.49805598715828,7,0,S1038,S1034,S1032
ST10360,Dillon Stanley,Male,211,-1.3761275328441827,36.95308119016183,2,0,S1046,S1038,S1023
ST10361,Jessica Nelson,Female,319,-0.19668742006362416,36.132635324978374,2,0,S1014,S1038,S1029
ST10362,Brian Jordan,Male,318,-2.1663659866190903,37.614723246442864,7,0,S1040,S1031,S1020
ST10363,Michael Tucker,Male,320,-1.418727455012605,36.21467035962367,8,0,S1017,S1028,S1020
ST10364,Amber Foster,Female,246,-0.90226973386533,36.84668926024235,5,0,S1019,S1013,S1025
ST10365,Aimee Turner,Female,249,-1.3674029597184216,36.46502307186467,3,0,S1044,S1037,S1046
ST10366,Chad Scott,Male,310,-0.4843085882258842,37.76759392477517,1,0,S1004,S1037,S1001
ST10367,Adam Burgess,Male,228,-1.2893537248783034,36.5840473681344,2,0,S1019,S1005,S1022
ST10368,James Padilla,Male,255,-1.3707487126004516,35.93825132344471,4,0,S1038,S1001,S1031
ST10369,Sandra Drake,Female,177,-1.3388170354584998,36.93639121253054,5,0,S1005,S1048,S1002
ST10370,Scott Williams,Male,338,-1.1072789039009532,36.05206674036334,6,1,S1042,S1020,S1011
ST10371,Tammy Atkins,Female,178,-1.2004498939475035,36.231753530205054,6,0,S1027,S1019,S1006
ST10372,Laura Mckinney,Female,307,-1.5374860649114404,37.09331327965951,6,0,S1038,S1022,S1049
ST10373,Ashley Smith,Female,303,-1.84944268062999,37.195029853733296,1,0,S1006,S1005,S1004
ST10374,Robert Montgomery,Male,196,-1.2089671770496333,36.56094909290842,7,0,S1033,S1003,S1024
ST10375,Thomas Davis,Male,286,-1.8163620566025966,36.22138491696154,1,0,S1019,S1020,S1041
ST10376,Dana Chapman,Female,383,-1.4356533462651246,37.04943056946948,10,0,S1002,S1030,S1007
ST10377,Jennifer Collins,Female,304,-0.45987987302589495,37.60285321238305,3,0,S1040,S1006,S1012
ST10378,Felicia Jackson,Female,286,-1.4879242837108957,36.489157292654895,6,0,S1017,S1038,S1026
ST10379,Ashley Hicks,Female,332,-1.3544088980950648,36.23560419557363,10,0,S1010,S1024,S1048
ST10380,Hannah Luna,Female,277,-0.7691516422520653,36.36903384956869,4,0,S1001,S1044,S1012
ST10381,Robin Young,Female,231,-2.3599371069893476,38.39077426682999,7,0,S1005,S1016,S1024
ST10382,Christina Morrison,Female,324,-1.4605489127917455,37.09970223300172,1,0,S1008,S1011,S1003
ST10383,Mary Thompson,Female,282,-1.803713883071649,36.42468697326566,9,0,S1016,S1023,S1040
ST10384,Johnny Webster,Male,321,-0.8975329874266608,37.94177151996393,6,0,S1024,S1033,S1005
ST10385,Jerry Glass,Male,283,-1.1862795112456757,37.68485388517619,2,0,S1016,S1030,S1049
ST10386,Madison Weber,Female,226,-0.8637914476871613,37.184447893424,3,0,S1002,S1008,S1019
ST10387,Mark Hernandez,Male,295,-1.2018083966958186,36.89451935839083,5,0,S1021,S1003,S1001
ST10388,Jeremy Turner,Male,242,-1.7283576577959359,37.30282717810247,2,0,S1023,S1004,S1015
ST10389,Anthony Romero,Male,200,-0.23737770267877045,37.21420015921835,6,0,S1021,S1007,S1046
ST10390,Jesse Brown,Male,279,-0.8956335297570409,36.58517095318382,2,0,S1036,S1017,S1012
ST10391,Angela Lin,Female,293,-2.095879932184487,36.440537610716895,2,0,S1049,S1029,S1003
ST10392,Lisa Hunter,Female,308,-1.6070526273592063,37.23663742096587,2,0,S1008,S1011,S1018
ST10393,Julian Conner,Male,259,-0.9743909848953869,36.20227080257326,7,0,S1019,S1026,S1011
ST10394,Jerry Pacheco,Male,240,-1.9835334886271125,37.120928848226455,5,0,S1048,S1030,S1008
ST10395,Erica Alvarez,Female,229,-1.6165569406362494,36.91644624691953,10,0,S1001,S1034,S1011
ST10396,Amy Garcia,Female,304,-1.7788730998522344,36.9401908754381,2,0,S1016,S1042,S1046
ST10397,Greg Klein,Male,344,-1.6615014343651109,37.26685816628258,4,0,S1040,S1012,S1021
ST10398,Christopher Wright,Male,276,-1.7658460674868872,36.4106900338089,2,0,S1033,S1046,S1030
ST10399,Jeffrey Mills,Male,320,-1.456047358256459,36.89949534192949,1,0,S1042,S1005,S1013
ST10400,Jacqueline Campbell,Female,222,-0.7293061144798281,36.14896453826339,8,0,S1023,S1045,S1000
ST10401,George Harper,Male,206,-1.1608193354990375,36.91869495568377,2,0,S1035,S1010,S1041
ST10402,Matthew Jones,Male,245,-0.9140733389606768,36.95458117469981,3,0,S1020,S1038,S1046
ST10403,Meghan Mitchell,Female,218,-1.0613437974920956,37.27364035427034,1,0,S1032,S1015,S1049
ST10404,Matthew Escobar,Male,304,-1.4721160573274303,36.49276327839934,7,0,S1032,S1021,S1047
ST10405,Felicia Aguilar,Female,253,-1.1904485282154627,36.679558482163706,9,0,S1004,S1012,S1039
ST10406,Hannah Ponce,Female,256,-1.5171946324257057,35.40564021461189,5,0,S1047,S1043,S1020
ST10407,James Larson,Male,257,-1.4352959367483884,36.9856098858255,2,0,S1038,S1019,S1006
ST10408,Eric Bennett,Male,238,-1.0508379755857042,37.34145589371013,4,0,S1029,S1024,S1003
ST10409,Robert Santiago,Male,257,-2.068979383008032,37.23084482901251,4,0,S1028,S1037,S1023
ST10410,Nancy Jennings,Female,350,-0.8870688479736544,36.227194053566336,8,0,S1048,S1039,S1033
ST10411,Maria Henderson,Female,366,-1.4564092378744924,37.12349371554117,6,0,S1042,S1009,S1005
ST10412,Jack White,Male,307,-0.9972389536293085,36.971088726300586,9,0,S1038,S1018,S1009
ST10413,Travis Tucker,Male,226,-1.0404576655916755,37.228436815814746,5,0,S1029,S1046,S1034
ST10414,Brenda Jones,Female,319,-1.4298551452342005,37.13041508516035,10,0,S1001,S1024,S1021
ST10415,Ashley Wise,Female,302,-0.76529380037817,36.46016859556485,10,0,S1046,S1028,S1013
ST10416,Stephen Johnson,Male,279,-1.282291671153005,36.70305243765518,1,0,S1001,S1040,S1004
ST10417,Pamela Anderson,Female,282,-0.8016732754312624,36.450785239904185,7,0,S1018,S1032,S1048
ST10418,Carla Guerra,Female,196,-2.02586263287622,37.316234584679,7,0,S1042,S1018,S1036
ST10419,Robert Martin,Male,180,-0.9569900513613308,37.160383193669766,4,0,S1025,S1000,S1042
ST10420,Jennifer Rhodes,Female,286,-1.2171341649683045,36.4684714329699,6,0,S1026,S1036,S1037
ST10421,Jill Mitchell,Female,277,-0.22888220551339566,37.03838834136386,10,0,S1025,S1028,S1003
ST10422,Jerry Ferguson,Male,192,-1.6002807040197387,36.99130730040537,6,0,S1012,S1000,S1043
ST10423,Rhonda Harrison,Female,199,-1.0429891257516075,37.391974519260636,3,0,S1035,S1043,S1019
ST10424,Jacob Valentine,Male,291,-1.4104843014820299,37.31556725829455,1,0,S1042,S1038,S1026
ST10425,Joel Campbell MD,Male,251,-1.2945123109525651,37.2084066811269,2,0,S1003,S1013,S1025
ST10426,Vincent Montoya,Male,177,-1.1997297105521378,36.55693111526875,8,0,S1039,S1024,S1013
ST10427,Brenda Wright,Female,281,-1.9458871919455007,36.91773044586739,6,0,S1017,S1020,S1014
ST10428,Shane Spencer,Male,246,-1.9081711649074165,36.60727778985067,3,0,S1005,S1016,S1013
ST10429,Sarah Rosales,Female,312,-2.0911621759418737,37.05298633304097,9,0,S1019,S1044,S1013
ST10430,Phillip Nelson,Male,213,-1.2135727092952795,37.03484360309652,2,0,S1021,S1042,S1047
ST10431,Charles Kim,Male,275,-0.3899259451066285,36.72644810413635,8,0,S1024,S1045,S1040
ST10432,Daniel Hayes,Male,342,-1.40238623374042,37.10305831031163,1,0,S1022,S1040,S1017
ST10433,Alyssa Brown,Female,302,-1.5666734885228588,37.45673941980107,9,0,S1020,S1024,S1032
ST10434,Cynthia Vang,Female,250,-1.0577971017502041,36.51813682882676,10,0,S1014,S1000,S1028
ST10435,Alfred Galvan,Male,322,0.4558388948000496,36.090197020786654,9,0,S1042,S1013,S1041
ST10436,Matthew Moody,Male,209,-1.1711318152632142,36.77961850042809,1,0,S1037,S1011,S1014
ST10437,Donna Gallegos,Female,212,-1.0888612613807909,36.03209224629706,1,0,S1009,S1045,S1046
ST10438,Charles Thornton,Male,183,-0.9267179404667378,36.05876450163889,2,0,S1042,S1040,S1031
ST10439,Aaron Miller,Male,266,-1.1851480658992593,36.727193164509224,5,0,S1037,S1049,S1001
ST10440,Ruben Dunn,Male,283,-0.9998935097637579,37.09651539825082,9,0,S1024,S1029,S1045
ST10441,Kelsey Rodriguez,Female,417,-0.9024630563029183,36.676612448451316,3,0,S1000,S1018,S1023
ST10442,Eric Williams,Male,268,-0.8312749440377704,36.6414542902877,10,0,S1005,S1031,S1027
ST10443,Rebecca Bryant,Female,100,-0.8486563049513498,36.61151910315947,8,0,S1012,S1043,S1027
ST10444,Susan Carlson,Female,192,-1.7577337898581322,36.3702282568515,9,0,S1007,S1011,S1035
ST10445,Jose Allen,Male,268,-0.8423824796221391,37.19419201359984,8,0,S1002,S1000,S1038
ST10446,Jessica Mendez,Female,283,-0.6369076489150145,36.73830192846383,10,0,S1015,S1014,S1046
ST10447,Jason Beck,Male,316,-0.9469815998098638,35.54271580837145,9,0,S1037,S1018,S1049
ST10448,William Jones,Male,211,-1.8350125644425928,37.430586784875814,9,0,S1026,S1003,S1028
ST10449,Jordan Mcneil,Male,320,-1.7190698541938465,36.36013730411563,7,0,S1008,S1019,S1028
ST10450,James Harrison,Male,185,-1.524210548716613,36.236065070966355,6,0,S1015,S1034,S1038
ST10451,Veronica King,Female,279,-1.7073222032782827,37.08315705263288,7,0,S1043,S1033,S1006
ST10452,Richard Cooper,Male,323,-1.9897668631263978,37.05958301717361,9,0,S1005,S1015,S1043
ST10453,Mark Ingram,Male,268,-0.563745024969103,36.97780709173863,9,0,S1047,S1036,S1034
ST10454,Gary Williams,Male,204,-1.382603069329807,36.61301010128411,9,0,S1025,S1013,S1006
ST10455,Robin Thompson,Female,333,-1.9416583221505337,36.21079409566354,9,0,S1032,S1010,S1004
ST10456,Julie Dominguez,Female,291,-0.902631748243943,37.13870577028791,5,0,S1005,S1003,S1024
ST10457,Robert Brown,Male,258,-1.065008416405081,36.554533376220206,1,0,S1000,S1014,S1034
ST10458,Judith Carter,Female,244,-1.3278996259290334,36.79175550430419,4,0,S1017,S1019,S1034
ST10459,Christina Williams,Female,301,-1.195496288642903,37.48172224723865,8,0,S1013,S1023,S1004
ST10460,Jose Hays,Male,274,-1.6222605697367236,36.70292822632646,8,0,S1012,S1017,S1025
ST10461,Dawn Mullins,Female,275,-1.0818274453859402,36.67042223100784,3,0,S1028,S1026,S1046
ST10462,Howard Norman,Male,325,-0.5453086153455653,36.82513974211036,4,0,S1037,S1045,S1019
ST10463,Evelyn Martinez,Female,352,-1.2785729796555243,36.872830353189926,7,0,S1048,S1039,S1030
ST10464,Stacy Paul,Female,278,-1.6119822637220667,36.307214245908966,8,0,S1002,S1015,S1017
ST10465,James Beltran,Male,186,-1.6067316968463943,37.58876385495825,6,0,S1024,S1026,S1011
ST10466,Kathleen Glass,Female,231,-0.8261101225202125,36.26363778002567,8,0,S1039,S1029,S1024
ST10467,Rebecca Acosta,Female,345,-0.5984712944737022,37.39521195828096,7,0,S1031,S1018,S1013
ST10468,Lance Short,Male,249,-1.9551238430410192,36.67476756410322,7,0,S1032,S1034,S1038
ST10469,Erica Miller,Female,248,-1.3057449698198504,36.68827194278849,10,0,S1040,S1048,S1027
ST10470,Elizabeth Morrison,Female,259,-1.76176336893297,36.1530452880411,1,0,S1045,S1013,S1025
ST10471,Melissa Bell,Female,291,-1.6906713622032836,36.84033740209317,9,0,S1027,S1009,S1033
ST10472,Sergio Gomez,Male,382,-1.232478335352055,37.75777390934696,10,0,S1041,S1001,S1020
ST10473,Mrs. Veronica Gould MD,Female,300,-1.5654400422936328,36.686072444836974,7,0,S1039,S1012,S1028
ST10474,Heidi Owen,Female,348,-0.6682215829618923,37.2275982772458,3,0,S1023,S1036,S1007
ST10475,Troy Thomas,Male,199,-0.9642992862252461,36.053638192528105,6,0,S1040,S1002,S1044
ST10476,Richard Johnson,Male,295,-1.1218053917997517,37.65405854906232,4,0,S1028,S1007,S1011
ST10477,Richard Diaz,Male,296,-2.057653751277861,37.07902737800892,1,0,S1014,S1025,S1034
ST10478,Latoya Jacobs,Female,252,-1.043357371347171,37.1042029629468,3,0,S1031,S1040,S1015
ST10479,Tiffany Watson,Female,206,-1.303876075437119,36.73472287104858,6,0,S1047,S1025,S1014
ST10480,Kenneth Moreno,Male,280,-1.1972695614682896,36.60351788138089,4,0,S1036,S1009,S1028
ST10481,Matthew Wright,Male,183,-1.1601741494630327,36.05969233093951,10,1,S1023,S1017,S1012
ST10482,Noah Porter,Male,222,-0.9671192169230565,36.33534231988934,10,0,S1028,S1035,S1013
ST10483,Kristina Green,Female,167,-2.1514754464310824,37.45939455965002,10,0,S1047,S1009,S1041
ST10484,Jeremy Davies,Male,263,-0.845805241442824,37.28027245952961,10,0,S1010,S1008,S1047
